1.000000	0.398970	0.484233	0.451983	0.439938	0.424876	0.410414	0.396472	0.382554	0.369378	0.356212	0.343865	0.331529	0.320041	0.308565	0.297934	0.287315	0.277512	0.267720	0.258699	0.249691	0.241397	0.233118	0.225494	0.217885	0.210872	0.203875	0.197417	0.190975	0.185020	0.179082	0.173581	0.168098	0.163007	0.157934	0.153214	0.148513	0.144128	0.139763	0.135682	0.131621	0.127816	0.124031	0.120476	0.116942	0.113616	0.110311	0.107194	0.104098	0.101172	0.098266	0.095516	0.092786	0.090196	0.087628	0.085187	0.082766	0.080463	0.078179	0.076002	0.073845	0.071785	0.069745	0.067795	0.065863	0.064014	0.062183	0.060428	0.058691	0.057023	0.055374	0.053788	0.052219	0.050709	0.049217	0.047778	0.046355	0.044983	0.043626	0.042316	0.041021	0.039768	0.038530	0.037331	0.036147	0.034998	0.033863	0.032762	0.031673	0.030615	0.029570	0.028552	0.027547	0.026568	0.025599	0.024655	0.023721	0.022809	0.021906	0.021024	0.020151	0.019296	0.018450	0.017620	0.016798	0.015991	0.015191	0.014405	0.013625	0.012857	0.012095	0.011343	0.010597	0.009860	0.009128	0.008404	0.007683	0.006969	0.006258	0.005553	0.004850	0.004152	0.003455	0.002762	0.002070	0.001379	0.000689	0.000000	
1.000000	0.398287	0.483003	0.449973	0.437541	0.421648	0.406966	0.392189	0.378207	0.364231	0.351137	0.338052	0.325896	0.313750	0.302535	0.291331	0.281028	0.270736	0.261295	0.251866	0.243224	0.234595	0.226686	0.218790	0.211547	0.204317	0.197674	0.191046	0.184943	0.178857	0.173241	0.167641	0.162461	0.157299	0.152512	0.147742	0.143308	0.138892	0.134777	0.130680	0.126852	0.123043	0.119475	0.115927	0.112596	0.109284	0.106168	0.103072	0.100152	0.097251	0.094511	0.091790	0.089214	0.086658	0.084233	0.081827	0.079541	0.077275	0.075117	0.072978	0.070939	0.068919	0.066990	0.065079	0.063252	0.061442	0.059709	0.057994	0.056349	0.054721	0.053158	0.051612	0.050125	0.048654	0.047238	0.045838	0.044488	0.043154	0.041866	0.040593	0.039363	0.038147	0.036971	0.035808	0.034682	0.033569	0.032489	0.031423	0.030387	0.029363	0.028368	0.027384	0.026426	0.025480	0.024557	0.023645	0.022754	0.021874	0.021013	0.020162	0.019329	0.018504	0.017697	0.016897	0.016112	0.015334	0.014570	0.013813	0.013068	0.012329	0.011600	0.010877	0.010164	0.009455	0.008755	0.008058	0.007369	0.006683	0.006002	0.005325	0.004652	0.003981	0.003314	0.002648	0.001985	0.001322	0.000661	0.000000	
1.000000	0.397604	0.481501	0.447961	0.434628	0.418418	0.402809	0.387901	0.373019	0.359078	0.345147	0.332232	0.319326	0.307450	0.295583	0.284718	0.273862	0.263951	0.254050	0.245021	0.236004	0.227781	0.219570	0.212074	0.204590	0.197747	0.190918	0.184659	0.178415	0.172678	0.166956	0.161684	0.156429	0.151574	0.146735	0.142253	0.137787	0.133639	0.129508	0.125660	0.121829	0.118252	0.114692	0.111359	0.108045	0.104933	0.101840	0.098930	0.096039	0.093312	0.090604	0.088046	0.085505	0.083100	0.080713	0.078449	0.076203	0.074068	0.071952	0.069937	0.067940	0.066035	0.064148	0.062346	0.060561	0.058853	0.057163	0.055544	0.053941	0.052403	0.050882	0.049420	0.047975	0.046584	0.045209	0.043884	0.042574	0.041311	0.040063	0.038857	0.037665	0.036513	0.035374	0.034272	0.033183	0.032127	0.031084	0.030072	0.029072	0.028100	0.027139	0.026205	0.025281	0.024382	0.023492	0.022625	0.021767	0.020930	0.020101	0.019291	0.018490	0.017705	0.016928	0.016166	0.015412	0.014671	0.013937	0.013216	0.012500	0.011795	0.011096	0.010407	0.009722	0.009046	0.008374	0.007709	0.007048	0.006393	0.005741	0.005094	0.004450	0.003809	0.003170	0.002534	0.001899	0.001265	0.000632	0.000000	
1.000000	0.396761	0.479998	0.445490	0.431714	0.414479	0.398649	0.382727	0.367827	0.352934	0.339152	0.325380	0.312749	0.300129	0.288624	0.277129	0.266687	0.256255	0.246794	0.237344	0.228773	0.220213	0.212441	0.204680	0.197621	0.190574	0.184149	0.177736	0.171872	0.166021	0.160655	0.155304	0.150381	0.145472	0.140942	0.136428	0.132249	0.128087	0.124221	0.120373	0.116789	0.113222	0.109891	0.106578	0.103475	0.100390	0.097495	0.094616	0.091908	0.089217	0.086680	0.084160	0.081779	0.079415	0.077176	0.074955	0.072847	0.070756	0.068769	0.066799	0.064923	0.063063	0.061290	0.059533	0.057854	0.056192	0.054601	0.053026	0.051517	0.050023	0.048590	0.047172	0.045809	0.044462	0.043164	0.041882	0.040646	0.039424	0.038245	0.037080	0.035954	0.034842	0.033766	0.032702	0.031672	0.030655	0.029668	0.028692	0.027746	0.026810	0.025900	0.025001	0.024126	0.023261	0.022418	0.021585	0.020772	0.019967	0.019181	0.018404	0.017643	0.016890	0.016153	0.015422	0.014706	0.013996	0.013298	0.012607	0.011927	0.011252	0.010587	0.009927	0.009276	0.008629	0.007990	0.007354	0.006725	0.006099	0.005478	0.004860	0.004245	0.003633	0.003024	0.002417	0.001811	0.001207	0.000603	0.000000	
1.000000	0.395917	0.478128	0.443016	0.428114	0.410537	0.393565	0.377549	0.361561	0.346784	0.332018	0.318522	0.305036	0.292800	0.280575	0.269532	0.258498	0.248551	0.238613	0.229656	0.220708	0.212633	0.204569	0.197275	0.189993	0.183389	0.176796	0.170799	0.164814	0.159351	0.153901	0.148909	0.143931	0.139355	0.134794	0.130588	0.126397	0.122518	0.118655	0.115070	0.111500	0.108176	0.104868	0.101780	0.098707	0.095831	0.092970	0.090285	0.087617	0.085106	0.082611	0.080258	0.077922	0.075713	0.073521	0.071444	0.069384	0.067428	0.065489	0.063645	0.061817	0.060076	0.058350	0.056704	0.055073	0.053514	0.051971	0.050493	0.049031	0.047629	0.046242	0.044910	0.043592	0.042325	0.041072	0.039866	0.038674	0.037524	0.036388	0.035291	0.034207	0.033159	0.032123	0.031121	0.030130	0.029171	0.028222	0.027302	0.026393	0.025510	0.024637	0.023788	0.022949	0.022132	0.021324	0.020536	0.019757	0.018997	0.018244	0.017509	0.016781	0.016068	0.015363	0.014672	0.013987	0.013314	0.012648	0.011993	0.011343	0.010704	0.010069	0.009444	0.008822	0.008209	0.007599	0.006996	0.006396	0.005801	0.005210	0.004623	0.004038	0.003456	0.002876	0.002299	0.001723	0.001148	0.000574	0.000000	
1.000000	0.394855	0.476258	0.439919	0.424512	0.405650	0.388477	0.371215	0.355291	0.339376	0.324879	0.310392	0.297316	0.284249	0.272518	0.260797	0.250300	0.239812	0.230423	0.221042	0.212634	0.204234	0.196686	0.189148	0.182353	0.175569	0.169432	0.163306	0.157743	0.152192	0.147133	0.142086	0.137467	0.132862	0.128632	0.124416	0.120529	0.116657	0.113074	0.109507	0.106195	0.102899	0.099830	0.096775	0.093923	0.091087	0.088430	0.085789	0.083310	0.080846	0.078526	0.076222	0.074048	0.071890	0.069849	0.067824	0.065905	0.064001	0.062194	0.060401	0.058696	0.057006	0.055396	0.053800	0.052277	0.050769	0.049326	0.047898	0.046531	0.045177	0.043879	0.042595	0.041361	0.040141	0.038968	0.037807	0.036689	0.035584	0.034518	0.033464	0.032447	0.031441	0.030469	0.029508	0.028577	0.027658	0.026766	0.025885	0.025030	0.024185	0.023364	0.022552	0.021763	0.020982	0.020221	0.019469	0.018735	0.018009	0.017300	0.016598	0.015912	0.015233	0.014567	0.013908	0.013262	0.012621	0.011992	0.011369	0.010755	0.010147	0.009547	0.008952	0.008365	0.007781	0.007205	0.006631	0.006064	0.005499	0.004939	0.004382	0.003828	0.003276	0.002727	0.002179	0.001633	0.001088	0.000544	0.000000	
1.000000	0.393792	0.473879	0.436820	0.419973	0.400760	0.382155	0.364877	0.347629	0.331963	0.316310	0.302256	0.288213	0.275690	0.263177	0.252054	0.240940	0.231065	0.221198	0.212420	0.203649	0.195825	0.188008	0.181010	0.174021	0.167738	0.161464	0.155801	0.150148	0.145022	0.139907	0.135249	0.130604	0.126355	0.122119	0.118230	0.114353	0.110781	0.107221	0.103929	0.100650	0.097607	0.094577	0.091756	0.088950	0.086328	0.083721	0.081278	0.078851	0.076570	0.074305	0.072171	0.070053	0.068053	0.066068	0.064190	0.062326	0.060560	0.058807	0.057143	0.055493	0.053923	0.052367	0.050883	0.049413	0.048010	0.046620	0.045290	0.043974	0.042713	0.041465	0.040267	0.039083	0.037945	0.036819	0.035735	0.034664	0.033632	0.032611	0.031627	0.030653	0.029713	0.028783	0.027884	0.026996	0.026135	0.025284	0.024459	0.023644	0.022852	0.022069	0.021308	0.020556	0.019824	0.019099	0.018394	0.017695	0.017014	0.016340	0.015681	0.015029	0.014390	0.013758	0.013139	0.012525	0.011923	0.011326	0.010740	0.010158	0.009585	0.009017	0.008456	0.007900	0.007350	0.006804	0.006264	0.005727	0.005195	0.004665	0.004139	0.003615	0.003095	0.002576	0.002059	0.001543	0.001028	0.000514	0.000000	
1.000000	0.392417	0.471499	0.432842	0.415432	0.394573	0.375830	0.357002	0.339964	0.322937	0.307736	0.292547	0.279104	0.265670	0.253829	0.241995	0.231572	0.221155	0.211966	0.202783	0.194656	0.186537	0.179321	0.172113	0.165678	0.159252	0.153486	0.147730	0.142541	0.137362	0.132670	0.127988	0.123728	0.119478	0.115593	0.111720	0.108165	0.104621	0.101355	0.098102	0.095092	0.092094	0.089312	0.086542	0.083962	0.081395	0.078997	0.076612	0.074378	0.072157	0.070069	0.067996	0.066043	0.064103	0.062272	0.060454	0.058733	0.057026	0.055407	0.053802	0.052276	0.050764	0.049324	0.047897	0.046536	0.045188	0.043900	0.042625	0.041404	0.040196	0.039038	0.037892	0.036792	0.035704	0.034658	0.033624	0.032628	0.031643	0.030694	0.029755	0.028849	0.027953	0.027088	0.026232	0.025404	0.024586	0.023793	0.023009	0.022248	0.021496	0.020766	0.020044	0.019341	0.018647	0.017970	0.017301	0.016649	0.016003	0.015373	0.014749	0.014139	0.013535	0.012944	0.012358	0.011784	0.011215	0.010656	0.010101	0.009556	0.009015	0.008483	0.007954	0.007432	0.006913	0.006401	0.005892	0.005387	0.004886	0.004388	0.003893	0.003401	0.002911	0.002423	0.001936	0.001451	0.000967	0.000483	0.000000	
1.000000	0.391041	0.468381	0.428863	0.409566	0.388383	0.367816	0.349125	0.330468	0.313906	0.297358	0.282833	0.268316	0.255643	0.242976	0.231929	0.220887	0.211238	0.201596	0.193139	0.184688	0.177240	0.169800	0.163208	0.156623	0.150756	0.144898	0.139650	0.134410	0.129691	0.124981	0.120716	0.116461	0.112590	0.108729	0.105199	0.101681	0.098450	0.095230	0.092262	0.089305	0.086569	0.083845	0.081315	0.078796	0.076450	0.074115	0.071933	0.069764	0.067729	0.065708	0.063808	0.061920	0.060140	0.058374	0.056705	0.055049	0.053480	0.051924	0.050448	0.048984	0.047592	0.046213	0.044899	0.043597	0.042354	0.041124	0.039947	0.038783	0.037668	0.036564	0.035506	0.034459	0.033453	0.032458	0.031501	0.030555	0.029644	0.028743	0.027874	0.027014	0.026185	0.025364	0.024571	0.023787	0.023028	0.022277	0.021550	0.020831	0.020133	0.019443	0.018772	0.018109	0.017463	0.016825	0.016203	0.015587	0.014987	0.014393	0.013812	0.013237	0.012675	0.012118	0.011572	0.011032	0.010501	0.009976	0.009459	0.008946	0.008442	0.007941	0.007448	0.006957	0.006473	0.005992	0.005517	0.005044	0.004575	0.004108	0.003645	0.003184	0.002725	0.002268	0.001813	0.001358	0.000905	0.000452	0.000000	
1.000000	0.389200	0.465263	0.423597	0.403697	0.380358	0.359800	0.339165	0.320969	0.302787	0.286975	0.271172	0.257524	0.243882	0.232118	0.220358	0.210195	0.200036	0.191218	0.182405	0.174711	0.167023	0.160270	0.153523	0.147559	0.141601	0.136301	0.131008	0.126270	0.121540	0.117282	0.113032	0.109185	0.105346	0.101853	0.098370	0.095185	0.092010	0.089094	0.086188	0.083508	0.080838	0.078366	0.075906	0.073619	0.071343	0.069222	0.067111	0.065137	0.063175	0.061334	0.059505	0.057785	0.056076	0.054464	0.052864	0.051352	0.049851	0.048429	0.047019	0.045680	0.044353	0.043090	0.041839	0.040646	0.039464	0.038336	0.037219	0.036150	0.035093	0.034079	0.033077	0.032114	0.031163	0.030248	0.029343	0.028473	0.027612	0.026782	0.025962	0.025170	0.024388	0.023632	0.022884	0.022161	0.021447	0.020754	0.020070	0.019406	0.018749	0.018112	0.017482	0.016869	0.016263	0.015672	0.015089	0.014519	0.013956	0.013406	0.012862	0.012330	0.011803	0.011287	0.010776	0.010275	0.009779	0.009291	0.008808	0.008333	0.007861	0.007396	0.006935	0.006480	0.006028	0.005581	0.005137	0.004697	0.004260	0.003826	0.003394	0.002965	0.002538	0.002112	0.001688	0.001265	0.000843	0.000421	0.000000	
1.000000	0.387358	0.461022	0.418331	0.395876	0.372330	0.349414	0.329203	0.309034	0.291665	0.274311	0.259508	0.244711	0.232117	0.219526	0.208782	0.198041	0.188828	0.179617	0.171664	0.163714	0.156799	0.149888	0.143831	0.137780	0.132437	0.127101	0.122357	0.117620	0.113381	0.109149	0.105339	0.101537	0.098093	0.094658	0.091531	0.088413	0.085560	0.082717	0.080103	0.077500	0.075097	0.072703	0.070486	0.068279	0.066226	0.064184	0.062278	0.060383	0.058610	0.056847	0.055191	0.053547	0.052000	0.050463	0.049012	0.047573	0.046211	0.044860	0.043579	0.042309	0.041102	0.039906	0.038768	0.037640	0.036564	0.035498	0.034480	0.033472	0.032508	0.031553	0.030638	0.029732	0.028863	0.028003	0.027176	0.026358	0.025571	0.024792	0.024042	0.023299	0.022583	0.021875	0.021190	0.020513	0.019858	0.019210	0.018582	0.017962	0.017359	0.016764	0.016185	0.015613	0.015056	0.014505	0.013969	0.013438	0.012920	0.012408	0.011907	0.011411	0.010927	0.010446	0.009976	0.009510	0.009052	0.008599	0.008154	0.007712	0.007277	0.006845	0.006420	0.005997	0.005580	0.005165	0.004755	0.004347	0.003943	0.003541	0.003142	0.002744	0.002349	0.001955	0.001563	0.001171	0.000780	0.000390	0.000000	
1.000000	0.384774	0.456780	0.411079	0.388054	0.361613	0.339025	0.316370	0.297095	0.277835	0.261644	0.245459	0.231894	0.218331	0.206929	0.195528	0.185882	0.176237	0.168011	0.159786	0.152710	0.145637	0.139498	0.133363	0.127993	0.122628	0.117894	0.113166	0.108962	0.104765	0.101008	0.097258	0.093880	0.090509	0.087454	0.084408	0.081632	0.078865	0.076330	0.073805	0.071482	0.069168	0.067030	0.064902	0.062928	0.060964	0.059136	0.057317	0.055619	0.053930	0.052348	0.050776	0.049300	0.047833	0.046451	0.045079	0.043783	0.042497	0.041280	0.040073	0.038928	0.037792	0.036713	0.035643	0.034624	0.033614	0.032651	0.031696	0.030784	0.029881	0.029017	0.028161	0.027341	0.026529	0.025749	0.024977	0.024235	0.023501	0.022794	0.022095	0.021421	0.020754	0.020110	0.019473	0.018858	0.018249	0.017659	0.017076	0.016511	0.015952	0.015409	0.014873	0.014351	0.013835	0.013333	0.012836	0.012351	0.011872	0.011404	0.010941	0.010488	0.010040	0.009601	0.009166	0.008740	0.008318	0.007903	0.007492	0.007087	0.006686	0.006291	0.005899	0.005512	0.005127	0.004747	0.004369	0.003995	0.003623	0.003254	0.002887	0.002522	0.002158	0.001797	0.001436	0.001076	0.000717	0.000358	0.000000	
1.000000	0.382190	0.450710	0.403826	0.377219	0.350895	0.325224	0.303536	0.281894	0.264003	0.246121	0.231407	0.216693	0.204541	0.192386	0.182268	0.172148	0.163641	0.155132	0.147903	0.140675	0.134470	0.128267	0.122889	0.117515	0.112812	0.108114	0.103967	0.099826	0.096142	0.092464	0.089170	0.085882	0.082917	0.079959	0.077276	0.074600	0.072160	0.069728	0.067498	0.065276	0.063231	0.061193	0.059309	0.057434	0.055693	0.053961	0.052347	0.050742	0.049241	0.047750	0.046352	0.044963	0.043656	0.042359	0.041136	0.039922	0.038775	0.037636	0.036558	0.035488	0.034473	0.033466	0.032509	0.031560	0.030655	0.029760	0.028904	0.028057	0.027247	0.026445	0.025677	0.024916	0.024186	0.023464	0.022771	0.022084	0.021424	0.020771	0.020141	0.019519	0.018918	0.018324	0.017750	0.017182	0.016633	0.016090	0.015564	0.015044	0.014539	0.014040	0.013555	0.013075	0.012609	0.012147	0.011698	0.011253	0.010819	0.010390	0.009971	0.009556	0.009150	0.008747	0.008353	0.007963	0.007580	0.007200	0.006827	0.006457	0.006093	0.005731	0.005375	0.005021	0.004672	0.004325	0.003981	0.003640	0.003302	0.002965	0.002631	0.002298	0.001967	0.001637	0.001308	0.000980	0.000653	0.000326	0.000000	
1.000000	0.378322	0.444638	0.393307	0.366383	0.336090	0.311422	0.286701	0.266690	0.246690	0.230596	0.214500	0.201488	0.188469	0.177839	0.167204	0.158411	0.149615	0.142249	0.134882	0.128635	0.122389	0.117031	0.111675	0.107031	0.102390	0.098327	0.094268	0.090682	0.087102	0.083913	0.080731	0.077876	0.075028	0.072456	0.069891	0.067561	0.065238	0.063117	0.061003	0.059062	0.057130	0.055348	0.053573	0.051931	0.050296	0.048777	0.047265	0.045856	0.044454	0.043143	0.041840	0.040617	0.039402	0.038259	0.037123	0.036052	0.034989	0.033983	0.032986	0.032040	0.031102	0.030211	0.029328	0.028488	0.027655	0.026860	0.026074	0.025322	0.024578	0.023865	0.023160	0.022484	0.021815	0.021173	0.020538	0.019927	0.019323	0.018741	0.018165	0.017610	0.017062	0.016532	0.016008	0.015501	0.015000	0.014515	0.014036	0.013571	0.013111	0.012665	0.012224	0.011795	0.011371	0.010958	0.010549	0.010151	0.009757	0.009372	0.008991	0.008619	0.008251	0.007890	0.007533	0.007182	0.006835	0.006494	0.006156	0.005824	0.005494	0.005169	0.004847	0.004529	0.004213	0.003901	0.003590	0.003283	0.002977	0.002674	0.002372	0.002072	0.001774	0.001476	0.001180	0.000884	0.000589	0.000294	0.000000	
1.000000	0.374454	0.435310	0.382788	0.350639	0.321283	0.292614	0.269864	0.247154	0.229376	0.211591	0.197590	0.183575	0.172395	0.161204	0.152135	0.143059	0.135585	0.128107	0.121855	0.115603	0.110303	0.105003	0.100455	0.095909	0.091963	0.088020	0.084563	0.081110	0.078056	0.075006	0.072286	0.069571	0.067132	0.064699	0.062499	0.060305	0.058309	0.056320	0.054500	0.052687	0.051021	0.049362	0.047830	0.046305	0.044892	0.043485	0.042176	0.040875	0.039660	0.038452	0.037320	0.036196	0.035140	0.034091	0.033103	0.032122	0.031196	0.030276	0.029406	0.028543	0.027724	0.026912	0.026141	0.025376	0.024647	0.023925	0.023236	0.022554	0.021901	0.021255	0.020637	0.020025	0.019438	0.018857	0.018298	0.017746	0.017215	0.016689	0.016183	0.015683	0.015199	0.014722	0.014260	0.013804	0.013362	0.012926	0.012503	0.012085	0.011679	0.011278	0.010888	0.010503	0.010128	0.009757	0.009396	0.009039	0.008690	0.008345	0.008008	0.007675	0.007349	0.007026	0.006709	0.006395	0.006088	0.005783	0.005483	0.005186	0.004893	0.004603	0.004317	0.004033	0.003752	0.003473	0.003197	0.002923	0.002651	0.002381	0.002113	0.001845	0.001580	0.001315	0.001051	0.000787	0.000525	0.000262	0.000000	
1.000000	0.368068	0.425981	0.366442	0.334894	0.300065	0.273806	0.247487	0.227616	0.207728	0.192584	0.177417	0.165660	0.153884	0.144566	0.135236	0.127703	0.120163	0.113961	0.107756	0.102567	0.097376	0.092972	0.088568	0.084782	0.080998	0.077708	0.074420	0.071533	0.068649	0.066092	0.063540	0.061260	0.058984	0.056936	0.054893	0.053042	0.051197	0.049516	0.047840	0.046306	0.044777	0.043369	0.041968	0.040673	0.039383	0.038187	0.036996	0.035887	0.034784	0.033753	0.032729	0.031768	0.030814	0.029916	0.029025	0.028185	0.027351	0.026563	0.025781	0.025040	0.024305	0.023607	0.022915	0.022257	0.021605	0.020983	0.020367	0.019779	0.019197	0.018640	0.018088	0.017560	0.017036	0.016534	0.016038	0.015560	0.015088	0.014633	0.014183	0.013750	0.013321	0.012907	0.012498	0.012102	0.011710	0.011332	0.010957	0.010594	0.010235	0.009887	0.009542	0.009207	0.008876	0.008553	0.008234	0.007923	0.007616	0.007315	0.007018	0.006728	0.006440	0.006158	0.005879	0.005606	0.005335	0.005069	0.004805	0.004546	0.004288	0.004035	0.003783	0.003535	0.003288	0.003044	0.002802	0.002562	0.002324	0.002087	0.001851	0.001617	0.001384	0.001152	0.000921	0.000690	0.000460	0.000230	0.000000	
1.000000	0.361682	0.410092	0.350095	0.310714	0.278846	0.247669	0.225108	0.202537	0.186079	0.169577	0.157242	0.144875	0.135371	0.125847	0.118335	0.110811	0.104738	0.098659	0.093653	0.088644	0.084446	0.080248	0.076677	0.073107	0.070029	0.066954	0.064273	0.061595	0.059237	0.056882	0.054790	0.052701	0.050831	0.048965	0.047282	0.045603	0.044080	0.042561	0.041175	0.039794	0.038526	0.037264	0.036100	0.034941	0.033869	0.032802	0.031810	0.030823	0.029903	0.028988	0.028131	0.027281	0.026482	0.025688	0.024942	0.024200	0.023500	0.022806	0.022149	0.021497	0.020879	0.020266	0.019684	0.019107	0.018557	0.018013	0.017493	0.016979	0.016487	0.016000	0.015534	0.015073	0.014630	0.014192	0.013772	0.013356	0.012956	0.012560	0.012179	0.011801	0.011438	0.011078	0.010731	0.010387	0.010055	0.009726	0.009408	0.009093	0.008787	0.008485	0.008192	0.007902	0.007620	0.007341	0.007069	0.006800	0.006538	0.006278	0.006025	0.005774	0.005528	0.005285	0.005047	0.004811	0.004580	0.004350	0.004125	0.003901	0.003681	0.003463	0.003247	0.003034	0.002823	0.002613	0.002405	0.002199	0.001995	0.001791	0.001589	0.001388	0.001188	0.000989	0.000790	0.000592	0.000395	0.000197	0.000000	
1.000000	0.349316	0.394203	0.322352	0.286534	0.247495	0.221530	0.195402	0.177457	0.159425	0.146568	0.133655	0.124087	0.114487	0.107124	0.099744	0.093916	0.088079	0.083355	0.078626	0.074718	0.070809	0.067521	0.064234	0.061428	0.058622	0.056197	0.053773	0.051654	0.049537	0.047667	0.045801	0.044138	0.042478	0.040989	0.039503	0.038159	0.036820	0.035601	0.034387	0.033277	0.032170	0.031153	0.030140	0.029205	0.028275	0.027412	0.026553	0.025754	0.024959	0.024217	0.023479	0.022788	0.022101	0.021455	0.020814	0.020210	0.019611	0.019044	0.018482	0.017950	0.017422	0.016921	0.016424	0.015952	0.015484	0.015038	0.014596	0.014174	0.013756	0.013356	0.012960	0.012581	0.012206	0.011846	0.011490	0.011147	0.010809	0.010483	0.010160	0.009850	0.009542	0.009245	0.008952	0.008668	0.008388	0.008117	0.007848	0.007588	0.007331	0.007081	0.006834	0.006594	0.006357	0.006126	0.005897	0.005675	0.005454	0.005239	0.005026	0.004818	0.004612	0.004410	0.004211	0.004015	0.003821	0.003630	0.003441	0.003255	0.003071	0.002889	0.002709	0.002531	0.002355	0.002180	0.002007	0.001835	0.001664	0.001495	0.001326	0.001158	0.000991	0.000825	0.000659	0.000494	0.000329	0.000165	0.000000	
1.000000	0.336950	0.362724	0.294607	0.247465	0.216142	0.185260	0.165694	0.145966	0.132769	0.119472	0.110067	0.100610	0.093601	0.086566	0.081152	0.075724	0.071418	0.067104	0.063596	0.060084	0.057168	0.054252	0.051788	0.049324	0.047212	0.045102	0.043270	0.041439	0.039833	0.038229	0.036808	0.035390	0.034122	0.032858	0.031720	0.030584	0.029556	0.028530	0.027595	0.026664	0.025810	0.024960	0.024177	0.023397	0.022676	0.021958	0.021292	0.020629	0.020011	0.019397	0.018822	0.018251	0.017716	0.017183	0.016683	0.016186	0.015717	0.015251	0.014811	0.014375	0.013961	0.013550	0.013160	0.012774	0.012406	0.012042	0.011694	0.011350	0.011021	0.010695	0.010383	0.010074	0.009778	0.009485	0.009204	0.008926	0.008658	0.008394	0.008139	0.007887	0.007643	0.007403	0.007171	0.006941	0.006719	0.006499	0.006286	0.006076	0.005872	0.005670	0.005474	0.005280	0.005091	0.004905	0.004723	0.004544	0.004368	0.004195	0.004025	0.003858	0.003694	0.003531	0.003372	0.003214	0.003060	0.002906	0.002756	0.002606	0.002459	0.002313	0.002170	0.002027	0.001886	0.001746	0.001607	0.001469	0.001333	0.001197	0.001062	0.000927	0.000794	0.000661	0.000528	0.000396	0.000264	0.000132	0.000000	
1.000000	0.305060	0.331246	0.242975	0.208396	0.169901	0.148988	0.127551	0.114473	0.101206	0.092375	0.083465	0.077132	0.070763	0.066007	0.061233	0.057530	0.053819	0.050852	0.047881	0.045448	0.043013	0.040980	0.038946	0.037218	0.035492	0.034004	0.032518	0.031223	0.029929	0.028789	0.027650	0.026639	0.025629	0.024724	0.023821	0.023006	0.022194	0.021455	0.020720	0.020048	0.019378	0.018763	0.018150	0.017585	0.017023	0.016502	0.015983	0.015501	0.015021	0.014573	0.014128	0.013711	0.013297	0.012908	0.012522	0.012158	0.011796	0.011455	0.011116	0.010796	0.010478	0.010176	0.009877	0.009593	0.009311	0.009042	0.008776	0.008522	0.008271	0.008030	0.007792	0.007564	0.007339	0.007122	0.006908	0.006702	0.006498	0.006302	0.006108	0.005921	0.005736	0.005558	0.005381	0.005211	0.005042	0.004879	0.004718	0.004561	0.004407	0.004256	0.004108	0.003964	0.003821	0.003682	0.003545	0.003411	0.003278	0.003149	0.003021	0.002896	0.002772	0.002651	0.002531	0.002413	0.002296	0.002182	0.002068	0.001957	0.001846	0.001737	0.001628	0.001521	0.001415	0.001310	0.001206	0.001103	0.001000	0.000898	0.000797	0.000696	0.000596	0.000496	0.000396	0.000297	0.000198	0.000099	0.000000	
1.000000	0.273170	0.255729	0.191342	0.145439	0.123660	0.101319	0.089407	0.077155	0.069642	0.062012	0.056863	0.051669	0.047924	0.044160	0.041314	0.038458	0.036219	0.033975	0.032165	0.030353	0.028857	0.027361	0.026102	0.024844	0.023769	0.022695	0.021765	0.020835	0.020022	0.019209	0.018490	0.017773	0.017133	0.016494	0.015920	0.015348	0.014829	0.014312	0.013842	0.013373	0.012943	0.012515	0.012122	0.011730	0.011367	0.011007	0.010672	0.010339	0.010029	0.009720	0.009432	0.009145	0.008876	0.008609	0.008358	0.008109	0.007873	0.007640	0.007419	0.007200	0.006993	0.006787	0.006592	0.006398	0.006213	0.006031	0.005857	0.005684	0.005519	0.005356	0.005200	0.005045	0.004897	0.004750	0.004609	0.004470	0.004336	0.004203	0.004075	0.003949	0.003827	0.003707	0.003590	0.003475	0.003364	0.003254	0.003147	0.003042	0.002940	0.002839	0.002741	0.002644	0.002549	0.002456	0.002365	0.002275	0.002187	0.002100	0.002015	0.001931	0.001849	0.001768	0.001688	0.001609	0.001532	0.001455	0.001380	0.001305	0.001231	0.001158	0.001086	0.001015	0.000944	0.000874	0.000805	0.000736	0.000667	0.000599	0.000532	0.000464	0.000397	0.000331	0.000264	0.000198	0.000132	0.000066	0.000000	
